model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
ERROR,DAI90110,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAI80813,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAI70525,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAI66356,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF93089,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF92119,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF89244,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF85193,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAH56612,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAI20643,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAI15567,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG65352,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG56927,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG32796,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG18797,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG13652,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG10592,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG09654,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAG06746,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF62246,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF59883,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF57428,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF42618,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE82981,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE82396,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE72214,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE61979,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF39524,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAF32166,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE93650,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE47597,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAE39200,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAD91502,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAD89234,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAD78082,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAD60643,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
ERROR,DAD57735,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
gemma4:e4b,QMV34287,Salmonella phage vB_SentM_sal1,"{""uid"": ""1886405363"", ""accession"": ""QMV34287"", ""title"": ""bacterial DNA recombination protein [Salmonella phage vB_SentM_sal1]"", ""organism"": ""Salmonella phage vB_SentM_sal1"", ""taxonId"": 2743964, ""sequence_length"": 361, ""create_date"": ""2021/06/01"", ""update_date"": ""2021/06/01"", ""dbsource"": ""insd"", ""extra"": ""gi|1886405363|gb|QMV34287.1|"", ""host"": ""Salmonella enterica subsp. enterica serovar Typhimurium"", ""isolation_source"": ""soil""}",Salmonella enterica subsp. enterica serovar Typhimurium,species,The metadata explicitly states the 'host' as 'Salmonella enterica subsp. enterica serovar Typhimurium'.,,metadata,True,mesophile,,"The majority of the papers (PMC13198865.1.txt and PMC13191540.1.txt) report optimal or standard incubation temperatures of 37°C. 37°C is the typical optimal growth temperature for human pathogens like *Salmonella* and *T. pallidum*, which are classified as mesophiles. While one paper (PMC13198585.1.txt) reports 21 ± 1 ℃, the overall context of the pathogens studied (enteric/human pathogens) strongly points towards mesophilic conditions. Since 37°C is the most frequently cited and relevant temperature for the studied pathogens, mesophile is the best inference.",,True,TMP_results/accessions/QMV34287/library/accession_lit,1,TMP_results/accessions/QMV34287/library/host_lit,8,630.91,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 9.98, ""ClassifyHostMetadata"": 2.35, ""FilterRelevantLiterature"": 60.72, ""FilterRelevantHostLiterature"": 292.04, ""ClassifySummary"": 6.06}",False,TMP_results/accessions/QMV34287/summary/summary.txt,[],0,"['PMC13198865.1.txt', 'PMC13197890.1.txt', 'PMC13197782.1.txt', 'PMC13191540.1.txt', '42176553.txt', 'PMC13198585.1.txt']",6,
gemma4:e4b,QVW27225,Cronobacter phage JC03,"{""uid"": ""2045507523"", ""accession"": ""QVW27225"", ""title"": ""recombination and repair protein [Cronobacter phage JC03]"", ""organism"": ""Cronobacter phage JC03"", ""taxonId"": 2831170, ""sequence_length"": 382, ""create_date"": ""2021/05/31"", ""update_date"": ""2021/05/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2045507523|gb|QVW27225.1|"", ""host"": ""Cronobacter sakazakii"", ""country"": ""China"", ""isolation_source"": ""sewage""}",Cronobacter sakazakii,species,The metadata explicitly contains the key 'host' with the value 'Cronobacter sakazakii'.,,metadata,True,mesophile,,"Multiple papers explicitly state or strongly imply mesophilic conditions. 
1. PMC13176939.1.txt: States, ""The authors classify its growth profile within the mesophilic range."" and notes ""optimal growth at 37°C"".
2. 42169307.txt: Notes that ""the optimal adhesion temperature was 37 °C, consistent with mesophilic growth conditions.""
3. PMC13189113.1.txt: Notes that ""The organism was incubated at 37 °C with shaking, suggesting mesophilic growth conditions.""
4. PMC13188896.1.txt: Notes that ""The primary incubation temperature used for culturing the tested pathogens was 37°C, which is characteristic of mesophilic growth.""

While PMC13196792.1.txt shows a wider range (5 to 47°C), the most frequently cited and explicitly classified optimal/primary growth temperature across the relevant summaries is 37°C, which is the hallmark of a mesophile.",,True,TMP_results/accessions/QVW27225/library/accession_lit,2,TMP_results/accessions/QVW27225/library/host_lit,9,597.3199999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 14.32, ""ClassifyHostMetadata"": 2.16, ""FilterRelevantLiterature"": 62.78, ""FilterRelevantHostLiterature"": 218.36, ""ClassifySummary"": 10.02}",False,TMP_results/accessions/QVW27225/summary/summary.txt,[],0,"['PMC13176939.1.txt', '42169307.txt', 'PMC13184272.1.txt', 'PMC13185626.1.txt', 'PMC13189113.1.txt', 'PMC13188896.1.txt', 'PMC13196792.1.txt', 'PMC13164342.1.txt', '42155939.txt']",9,
gemma4:e4b,QVW27118,Escherichia phage vB_EcoM-ZQ1,"{""uid"": ""2045507415"", ""accession"": ""QVW27118"", ""title"": ""RecA-like recombination protein [Escherichia phage vB_EcoM-ZQ1]"", ""organism"": ""Escherichia phage vB_EcoM-ZQ1"", ""taxonId"": 2831176, ""sequence_length"": 361, ""create_date"": ""2021/05/31"", ""update_date"": ""2021/05/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2045507415|gb|QVW27118.1|"", ""host"": ""Escherichia coli""}",Escherichia coli,species,The metadata explicitly states the 'host' as 'Escherichia coli'.,,metadata,True,mesophile,,"Multiple papers (PMC10510151.1.txt, PMC10844046.1.txt, PMC13153029.1.txt, PMC13198450.1.txt) report optimal or standard incubation temperatures of 37°C. This temperature is the canonical temperature for human body temperature and is characteristic of mesophiles. While one paper (41990421.txt) shows a very broad range (4°C to 60°C), the most frequently cited and standard physiological condition across the set of relevant papers is 37°C, pointing towards a mesophilic classification.",,True,TMP_results/accessions/QVW27118/library/accession_lit,8,TMP_results/accessions/QVW27118/library/host_lit,10,808.84,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 26.8, ""ClassifyHostMetadata"": 1.96, ""FilterRelevantLiterature"": 170.53, ""FilterRelevantHostLiterature"": 209.65, ""ClassifySummary"": 8.75}",False,TMP_results/accessions/QVW27118/summary/summary.txt,"['PMC10510151.1.txt', '42143330.txt', '42023893.txt', 'PMC10844046.1.txt', '41990421.txt', 'PMC13153029.1.txt']",6,"['PMC13198450.1.txt', 'PMC13198750.1.txt', '42183952.txt', 'PMC13198682.1.txt', 'PMC13198723.1.txt', 'PMC13198646.1.txt']",6,
gemma4:e4b,QVD58345,Staphylococcus phage PM4,"{""uid"": ""2035160940"", ""accession"": ""QVD58345"", ""title"": ""putative DNA repair protein [Staphylococcus phage PM4]"", ""organism"": ""Staphylococcus phage PM4"", ""taxonId"": 2813345, ""sequence_length"": 418, ""create_date"": ""2021/05/16"", ""update_date"": ""2021/05/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2035160940|gb|QVD58345.1|""}",Staphylococcus,genus,"The title explicitly mentions '[Staphylococcus phage PM4]', indicating the phage is associated with Staphylococcus.",,metadata,True,mesophile,,"Both papers consistently report that all experimental and incubation conditions were maintained at 37 °C. The optimal growth temperature reported for the bacterial strains in both cases is 37 °C. Since 37 °C is the standard physiological temperature for human pathogens (like *S. aureus* mentioned in the first paper) and is generally considered the optimal growth range for many human commensals and pathogens, the organisms are classified as mesophiles. There is no evidence suggesting growth at significantly lower (psychrophile) or higher (thermophile) temperatures.",,True,TMP_results/accessions/QVD58345/library/accession_lit,1,TMP_results/accessions/QVD58345/library/host_lit,9,350.92,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 9.75, ""ClassifyHostMetadata"": 2.02, ""FilterRelevantLiterature"": 48.87, ""FilterRelevantHostLiterature"": 160.96, ""ClassifySummary"": 4.5}",False,TMP_results/accessions/QVD58345/summary/summary.txt,['PMC8065394.1.txt'],1,['PMC13198450.1.txt'],1,
gemma4:e4b,QVD57469,Staphylococcus phage PM32,"{""uid"": ""2035159983"", ""accession"": ""QVD57469"", ""title"": ""putative DNA repair protein [Staphylococcus phage PM32]"", ""organism"": ""Staphylococcus phage PM32"", ""taxonId"": 2813342, ""sequence_length"": 418, ""create_date"": ""2021/05/16"", ""update_date"": ""2021/05/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2035159983|gb|QVD57469.1|""}",Staphylococcus,genus,"The title explicitly mentions '[Staphylococcus phage PM32]', indicating the phage is associated with Staphylococcus.",,metadata,True,mesophile,,"Both papers consistently report that all experimental and incubation conditions were maintained at 37 °C. The optimal growth temperature reported for the bacterial strains in both cases is 37 °C. Since 37 °C is the standard physiological temperature for human pathogens (like *S. aureus* mentioned in the first paper) and is generally considered the optimal growth range for many human commensals and pathogens, the organisms are classified as mesophiles. There is no evidence suggesting growth at significantly lower (psychrophile) or higher (thermophile) temperatures.",,True,TMP_results/accessions/QVD57469/library/accession_lit,1,TMP_results/accessions/QVD57469/library/host_lit,9,351.35999999999996,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 10.11, ""ClassifyHostMetadata"": 1.97, ""FilterRelevantLiterature"": 48.18, ""FilterRelevantHostLiterature"": 160.51, ""ClassifySummary"": 4.69}",False,TMP_results/accessions/QVD57469/summary/summary.txt,['PMC8065394.1.txt'],1,['PMC13198450.1.txt'],1,
gemma4:e4b,QVD57263,Staphylococcus phage PM36,"{""uid"": ""2035159751"", ""accession"": ""QVD57263"", ""title"": ""putative DNA repair protein [Staphylococcus phage PM36]"", ""organism"": ""Staphylococcus phage PM36"", ""taxonId"": 2813344, ""sequence_length"": 418, ""create_date"": ""2021/05/16"", ""update_date"": ""2021/05/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2035159751|gb|QVD57263.1|""}",Staphylococcus,genus,"The title explicitly mentions '[Staphylococcus phage PM36]', indicating the phage is associated with Staphylococcus.",,metadata,True,mesophile,,"Both papers consistently report that all experimental and incubation conditions were maintained at 37 °C. The optimal growth temperature reported for the bacterial strains in both cases is 37 °C. Since 37 °C is the standard physiological temperature for human pathogens (like *S. aureus* mentioned in the first paper) and is generally considered the optimal growth range for many human commensals and pathogens, the organisms are classified as mesophiles. There is no evidence suggesting growth at significantly lower (psychrophile) or higher (thermophile) temperatures.",,True,TMP_results/accessions/QVD57263/library/accession_lit,1,TMP_results/accessions/QVD57263/library/host_lit,9,350.97999999999996,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 9.43, ""ClassifyHostMetadata"": 2.03, ""FilterRelevantLiterature"": 49.49, ""FilterRelevantHostLiterature"": 161.45, ""ClassifySummary"": 4.59}",False,TMP_results/accessions/QVD57263/summary/summary.txt,['PMC8065394.1.txt'],1,['PMC13198450.1.txt'],1,
gemma4:e4b,QVD56932,Staphylococcus phage PM34,"{""uid"": ""2035159402"", ""accession"": ""QVD56932"", ""title"": ""putative DNA repair protein [Staphylococcus phage PM34]"", ""organism"": ""Staphylococcus phage PM34"", ""taxonId"": 2813343, ""sequence_length"": 418, ""create_date"": ""2021/05/16"", ""update_date"": ""2021/05/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2035159402|gb|QVD56932.1|""}",Staphylococcus,genus,"The title explicitly mentions '[Staphylococcus phage PM34]', indicating the phage is associated with Staphylococcus.",,metadata,True,mesophile,,"Both papers consistently report that all experimental and incubation conditions were maintained at 37 °C. The optimal growth temperature reported for the bacterial strains in both cases is 37 °C. Since 37 °C is the standard physiological temperature for human pathogens (like *S. aureus* mentioned in the first paper) and is generally considered the optimal growth range for many human commensals and pathogens, the organisms are classified as mesophiles. There is no evidence suggesting growth at significantly lower (psychrophile) or higher (thermophile) temperatures.",,True,TMP_results/accessions/QVD56932/library/accession_lit,1,TMP_results/accessions/QVD56932/library/host_lit,9,348.67999999999995,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 9.04, ""ClassifyHostMetadata"": 2.02, ""FilterRelevantLiterature"": 48.66, ""FilterRelevantHostLiterature"": 159.94, ""ClassifySummary"": 4.59}",False,TMP_results/accessions/QVD56932/summary/summary.txt,['PMC8065394.1.txt'],1,['PMC13198450.1.txt'],1,
gemma4:e4b,QVD56744,Staphylococcus phage PM28,"{""uid"": ""2035159186"", ""accession"": ""QVD56744"", ""title"": ""putative DNA repair protein [Staphylococcus phage PM28]"", ""organism"": ""Staphylococcus phage PM28"", ""taxonId"": 2813341, ""sequence_length"": 418, ""create_date"": ""2021/05/16"", ""update_date"": ""2021/05/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2035159186|gb|QVD56744.1|""}",Staphylococcus,genus,"The title explicitly mentions '[Staphylococcus phage PM28]', indicating the phage is associated with Staphylococcus.",,metadata,True,mesophile,,"Both papers consistently report that all experimental and incubation conditions were maintained at 37 °C. The optimal growth temperature reported for the bacterial strains in both cases is 37 °C. Since 37 °C is the standard physiological temperature for human pathogens (like *S. aureus* mentioned in the first paper) and is generally considered the optimal growth range for many human commensals and pathogens, the organisms are classified as mesophiles. There is no evidence suggesting growth at significantly lower (psychrophile) or higher (thermophile) temperatures.",,True,TMP_results/accessions/QVD56744/library/accession_lit,1,TMP_results/accessions/QVD56744/library/host_lit,9,349.42999999999995,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 10.21, ""ClassifyHostMetadata"": 1.97, ""FilterRelevantLiterature"": 48.75, ""FilterRelevantHostLiterature"": 159.48, ""ClassifySummary"": 4.64}",False,TMP_results/accessions/QVD56744/summary/summary.txt,['PMC8065394.1.txt'],1,['PMC13198450.1.txt'],1,
gemma4:e4b,QVD56506,Staphylococcus phage PM25,"{""uid"": ""2035158904"", ""accession"": ""QVD56506"", ""title"": ""putative DNA repair protein [Staphylococcus phage PM25]"", ""organism"": ""Staphylococcus phage PM25"", ""taxonId"": 2813340, ""sequence_length"": 418, ""create_date"": ""2021/05/16"", ""update_date"": ""2021/05/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2035158904|gb|QVD56506.1|""}",Staphylococcus,genus,"The title explicitly mentions '[Staphylococcus phage PM25]', indicating the phage is associated with Staphylococcus.",,metadata,True,mesophile,,"Both papers consistently report that all experimental and incubation conditions were maintained at 37 °C. The optimal growth temperature reported for both sets of organisms is 37 °C. Organisms that thrive optimally at 37 °C, which mimics human body temperature, are classically classified as mesophiles. While the papers do not explicitly state 'mesophile,' the consistent use of 37 °C as the standard physiological condition strongly infers this classification.",,True,TMP_results/accessions/QVD56506/library/accession_lit,1,TMP_results/accessions/QVD56506/library/host_lit,9,342.92,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 9.22, ""ClassifyHostMetadata"": 2.02, ""FilterRelevantLiterature"": 51.49, ""FilterRelevantHostLiterature"": 159.31, ""ClassifySummary"": 3.98}",False,TMP_results/accessions/QVD56506/summary/summary.txt,['PMC8065394.1.txt'],1,['PMC13198450.1.txt'],1,
